,Talotyyppi,m2,Vh,em2,Rv,Krs,Hissi,Kunto,Tontti,postcode,X,Y,PA,Asukkaat,vaestontiheys
240,kt,4000,280000,7000,1935,3/4,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
241,kt,4400,325000,7386,1935,3/4,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
242,kt,2000,200000,10000,1957,3/6,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
243,kt,3300,294000,8909,1938,5/5,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
244,kt,4500,339000,7533,1931,2/5,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
245,kt,4150,360000,8675,1929,2/6,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
246,kt,3600,347000,9639,1931,3/5,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
247,kt,2450,195000,7959,1961,1/6,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
248,kt,2700,227000,8407,1961,4/5,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
249,kt,3880,321000,8273,1957,2/5,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
250,kt,2900,266000,9172,1907,2/4,ei,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
251,kt,3600,292000,8111,1912,2/5,ei,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
252,kt,2300,223000,9696,1961,6/8,on,huono,oma,150,385235,6670549,1367328,9496,0.006944932013386693
253,kt,3600,293000,8139,1957,3/6,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
254,kt,2500,210000,8400,1952,3/5,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
255,kt,3300,254000,7697,1936,1/4,ei,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
256,kt,4350,360000,8276,1930,3/4,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
257,kt,2400,220000,9167,1938,4/5,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
258,kt,2400,245000,10208,1959,6/8,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
259,kt,1800,220000,12222,1909,3/5,ei,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
260,kt,2150,219000,10186,1923,4/5,ei,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
261,kt,4600,335000,7283,1909,1/4,ei,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
262,kt,2950,238000,8068,1912,3/4,ei,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
263,kt,2000,235000,11750,1957,5/6,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
264,kt,3200,328000,10250,1908,5/6,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
265,kt,2000,220000,11000,1951,4/6,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
266,kt,4000,300000,7500,1935,4/4,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
267,kt,3250,254000,7815,1977,3/6,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
268,kt,3550,267500,7535,1974,1/8,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
269,kt,5050,450000,8911,1971,5/7,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
270,kt,5050,420000,8317,1936,2/4,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
271,kt,5050,405000,8020,1971,6/7,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
272,kt,6400,440000,6875,1963,5/5,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
273,kt,6900,780000,11304,2007,2/7,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
274,kt,4700,320000,6809,1939,2/7,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
275,kt,3750,346531,9241,1912,3/5,ei,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
276,kt,5800,507500,8750,1910,2/4,ei,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
277,kt,5250,390000,7429,1964,4/8,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
278,kt,5850,645000,11026,1912,4/4,ei,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
279,kt,7200,450000,6250,1938,3/5,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
280,kt,5100,421604,8267,1935,2/6,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
281,kt,4400,345000,7841,1977,4/6,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
282,kt,4500,308000,6844,1961,3/7,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
283,kt,6000,590000,9833,1890,6/7,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
284,kt,5300,449500,8481,1928,2/5,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
285,kt,4500,340000,7556,1931,2/3,ei,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
286,kt,2900,243000,8379,1931,4/4,on,huono,oma,150,385235,6670549,1367328,9496,0.006944932013386693
287,kt,9000,540000,6000,1957,1/6,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
288,kt,3600,290000,8056,1931,3/6,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
289,kt,4900,360000,7347,1907,4/4,ei,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
290,kt,4400,355000,8068,1911,3/3,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
291,kt,4200,335000,7976,1957,2/6,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
292,kt,4500,328000,7289,1931,2/5,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
293,kt,5900,540000,9153,1900,4/4,ei,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
294,kt,4400,356100,8093,1957,3/6,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
295,kt,5100,390100,7649,1928,3/4,ei,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
296,kt,3600,440000,12222,1913,1/4,ei,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
297,kt,4750,350000,7368,1971,1/7,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
298,kt,4500,320000,7111,1927,4/5,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
299,kt,6300,440000,6984,1927,3/3,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
300,kt,6000,413000,6883,1938,2/6,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
301,kt,5200,352000,6769,1907,1/5,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
302,kt,6150,645000,10488,2007,3/8,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
303,kt,5700,507000,8895,1918,2/4,ei,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
304,kt,4300,345000,8023,1961,1/8,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
305,kt,5700,448000,7860,1974,2/8,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
306,kt,5300,415000,7830,1928,5/5,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
307,kt,5700,445000,7807,1957,6/6,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
308,kt,8600,687000,7988,2012,1/7,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
309,kt,8900,855000,9607,1907,5/5,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
310,kt,8000,608000,7600,1906,4/4,ei,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
311,kt,10600,690000,6509,1930,2/6,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
312,kt,6740,520000,7715,1910,4/4,ei,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
313,kt,8700,635000,7299,1938,,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
314,kt,7600,720000,9474,1911,2/4,ei,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
315,kt,7600,600000,7895,1911,1/4,ei,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
316,kt,8150,740000,9080,2008,2/7,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
317,kt,9750,1039000,10656,2007,,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
318,kt,7000,650000,9286,1961,7/8,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
319,kt,8700,635000,7299,2006,-1/3,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
320,kt,8200,711500,8677,1912,1/3,ei,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
321,kt,7900,542000,6861,1961,4/7,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
322,kt,6100,450000,7377,1935,3/5,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
323,kt,10200,1100000,10784,1911,4/4,ei,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
324,kt,10400,1083000,10413,2007,6/8,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
325,kt,5350,352565,6590,1881,1/1,ei,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
326,kt,6700,500000,7463,1961,3/4,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
327,kt,10480,690000,6584,1923,2/6,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
328,kt,13350,1100000,8240,1929,5/7,on,tyyd.,oma,150,385235,6670549,1367328,9496,0.006944932013386693
329,kt,10600,730000,6887,1939,2/7,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
330,kt,9960,1100000,11044,1951,3/4,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
331,kt,12000,925000,7708,1961,5/8,on,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
332,kt,12300,1200000,9756,2012,6/7,ei,hyvä,oma,150,385235,6670549,1367328,9496,0.006944932013386693
333,kt,3450,250000,7246,1982,2/4,on,hyvä,vuokra,160,387315,6671716,541136,4541,0.008391605807042962
334,kt,3100,204312,6591,1982,3/5,on,tyyd.,vuokra,160,387315,6671716,541136,4541,0.008391605807042962
335,kt,5950,495000,8319,1940,3/8,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
336,kt,5600,460000,8214,1940,2/8,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
337,kt,1250,60000,4800,1940,1/8,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
338,kt,1250,60000,4800,1940,1/8,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
339,kt,5900,530000,8983,1940,4/8,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
340,kt,4650,385000,8280,1910,2/4,ei,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
341,kt,5900,497000,8424,1909,7/7,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
342,kt,5790,451000,7789,1903,3/4,ei,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
343,kt,5600,420000,7500,1906,3/4,ei,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
344,kt,5250,450000,8571,1908,3/6,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
345,kt,9000,680000,7556,1906,2/4,ei,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
346,kt,5800,560000,9655,2019,3/7,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
347,kt,5200,283462,5451,1982,1/4,on,tyyd.,vuokra,160,387315,6671716,541136,4541,0.008391605807042962
348,kt,6000,340000,5667,1984,4/5,on,tyyd.,vuokra,160,387315,6671716,541136,4541,0.008391605807042962
349,kt,5750,300000,5217,1901,1/2,ei,tyyd.,oma,160,387315,6671716,541136,4541,0.008391605807042962
350,kt,3850,440000,11429,1885,3/6,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
351,kt,5200,272330,5237,1982,2/3,on,hyvä,vuokra,160,387315,6671716,541136,4541,0.008391605807042962
352,kt,9230,732000,7931,1908,4/5,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
353,kt,5400,297000,5500,1982,2/5,on,hyvä,vuokra,160,387315,6671716,541136,4541,0.008391605807042962
354,kt,7950,448000,5635,1981,2/5,on,hyvä,vuokra,160,387315,6671716,541136,4541,0.008391605807042962
355,kt,11750,835000,7106,2008,4/6,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
356,kt,8550,635000,7427,1911,4/6,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
357,kt,8100,480000,5926,1982,4/5,on,hyvä,vuokra,160,387315,6671716,541136,4541,0.008391605807042962
358,kt,7250,600000,8276,1900,2/5,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
359,kt,7950,670000,8428,1902,2/4,ei,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
360,kt,7150,370000,5175,1979,1/7,on,hyvä,vuokra,160,387315,6671716,541136,4541,0.008391605807042962
361,kt,7350,374000,5088,1985,2/5,on,huono,vuokra,160,387315,6671716,541136,4541,0.008391605807042962
362,kt,7500,370000,4933,1981,3/6,on,tyyd.,vuokra,160,387315,6671716,541136,4541,0.008391605807042962
363,kt,7000,422500,6036,1983,1/5,on,hyvä,vuokra,160,387315,6671716,541136,4541,0.008391605807042962
364,kt,8900,760000,8539,1913,5/5,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
365,kt,9600,717000,7469,1908,3/4,ei,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
366,kt,8800,540000,6136,1904,1/5,on,tyyd.,oma,160,387315,6671716,541136,4541,0.008391605807042962
367,kt,6550,566000,8641,1940,4/8,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
368,kt,7600,523000,6882,1913,4/4,on,tyyd.,oma,160,387315,6671716,541136,4541,0.008391605807042962
369,kt,9100,550000,6044,1984,3/6,on,hyvä,vuokra,160,387315,6671716,541136,4541,0.008391605807042962
370,kt,13200,750000,5682,1913,1/4,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
371,kt,11850,850000,7173,1981,-1/5,on,hyvä,vuokra,160,387315,6671716,541136,4541,0.008391605807042962
372,kt,20500,1680000,8195,1908,3/5,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
373,kt,16530,1364000,8252,1903,4/5,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
374,kt,13800,870000,6304,1885,4/5,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
375,kt,9700,487000,5021,1982,2/5,on,hyvä,vuokra,160,387315,6671716,541136,4541,0.008391605807042962
376,kt,12400,675000,5444,1904,1/5,on,tyyd.,oma,160,387315,6671716,541136,4541,0.008391605807042962
377,kt,10500,830500,7910,1928,5/7,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
378,kt,25100,2000000,7968,1897,3/4,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
379,kt,9350,745000,7968,2007,2/5,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
380,kt,19300,2245720,11636,1940,-1/8,on,hyvä,oma,160,387315,6671716,541136,4541,0.008391605807042962
381,kt,3500,285000,8143,1928,3/7,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
382,kt,4050,344000,8494,1989,5/6,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
383,kt,2100,180000,8571,1936,2/6,on,huono,oma,170,386475,6672476,713343,7461,0.010459204057515109
384,kt,2700,219000,8111,1904,4/5,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
385,kt,3000,260000,8667,1939,3/5,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
386,kt,3410,280000,8211,1928,5/7,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
387,kt,3000,310000,10333,1924,7/7,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
388,kt,5200,331000,6365,1927,1/5,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
389,kt,3800,279000,7342,1939,3/4,ei,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
390,kt,4700,349000,7426,1929,3/5,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
391,kt,5800,485000,8362,1911,2/4,ei,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
392,kt,3550,275000,7746,1930,1/5,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
393,kt,5600,440000,7857,1907,3/4,ei,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
394,kt,5750,410000,7130,1927,2/8,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
395,kt,5660,375000,6625,1930,1/5,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
396,kt,7100,475000,6690,1929,1/5,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
397,kt,4100,298000,7268,1936,3/6,ei,huono,oma,170,386475,6672476,713343,7461,0.010459204057515109
398,kt,6100,360000,5902,1911,1/4,ei,huono,oma,170,386475,6672476,713343,7461,0.010459204057515109
399,kt,6180,428155,6928,1928,5/7,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
400,kt,8650,657500,7601,1911,5/5,ei,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
401,kt,4500,360000,8000,1929,7/8,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
402,kt,5650,425000,7522,1892,5/5,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
403,kt,5700,430000,7544,1924,2/8,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
404,kt,6520,530000,8129,1927,5/6,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
405,kt,4550,395000,8681,1926,4/4,ei,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
406,kt,6100,441000,7230,1924,3/8,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
407,kt,3900,355000,9103,1904,1/6,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
408,kt,5700,423000,7421,1954,7/8,on,huono,oma,170,386475,6672476,713343,7461,0.010459204057515109
409,kt,4500,322000,7156,1956,2/4,ei,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
410,kt,3400,262000,7706,1936,5/6,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
411,kt,7120,455633,6399,1928,5/5,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
412,kt,8150,705000,8650,1913,1/5,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
413,kt,9000,600000,6667,1938,3/5,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
414,kt,9400,795000,8457,1929,8/9,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
415,kt,10100,778000,7703,1890,3/4,ei,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
416,kt,7840,660000,8418,1913,4/4,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
417,kt,8850,555000,6271,1907,1/5,ei,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
418,kt,8400,678000,8071,1926,3/7,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
419,kt,7400,590000,7973,1890,3/4,ei,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
420,kt,7840,649000,8278,1913,2/4,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
421,kt,7200,612000,8500,1903,2/4,ei,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
422,kt,9850,602010,6112,1929,4/8,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
423,kt,8000,623000,7788,1860,1/4,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
424,kt,9000,1020000,11333,1885,5/5,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
425,kt,7700,680000,8831,1926,7/7,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
426,kt,9750,681115,6986,1908,3/5,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
427,kt,8450,630000,7456,1989,2/6,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
428,kt,9850,569000,5777,1929,6/9,on,huono,oma,170,386475,6672476,713343,7461,0.010459204057515109
429,kt,11400,675000,5921,1924,1/5,ei,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
430,kt,13200,950000,7197,1886,4/4,ei,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
431,kt,8300,622500,7500,1924,4/8,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
432,kt,16560,1200000,7246,1913,4/5,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
433,kt,12700,1120000,8819,1911,6/6,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
434,kt,11500,730000,6348,1928,3/5,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
435,kt,8700,651000,7483,1952,3/6,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
436,kt,12000,770000,6417,1929,6/7,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
437,kt,14000,900000,6429,1909,3/7,on,huono,oma,170,386475,6672476,713343,7461,0.010459204057515109
438,kt,12850,760500,5918,1927,5/8,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
439,kt,14400,930000,6458,1936,3/6,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
440,kt,19800,1100000,5556,1911,6/6,on,hyvä,oma,170,386475,6672476,713343,7461,0.010459204057515109
441,kt,13500,945000,7000,1989,2/5,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
442,kt,19480,1000000,5133,1911,2/5,on,tyyd.,oma,170,386475,6672476,713343,7461,0.010459204057515109
443,kt,2900,250000,8621,1961,4/7,on,tyyd.,oma,180,384271,6671354,1735293,13872,0.007994039047008199
444,kt,1790,205000,11453,1926,3/5,on,hyvä,oma,180,384271,6671354,1735293,13872,0.007994039047008199
445,kt,2000,205000,10250,1906,3/6,on,huono,oma,180,384271,6671354,1735293,13872,0.007994039047008199
446,kt,2480,202000,8145,1926,2/4,on,tyyd.,oma,180,384271,6671354,1735293,13872,0.007994039047008199
447,kt,2000,233180,11659,1913,3/4,ei,tyyd.,oma,180,384271,6671354,1735293,13872,0.007994039047008199
448,kt,2800,249000,8893,1960,2/6,on,tyyd.,,180,384271,6671354,1735293,13872,0.007994039047008199
449,kt,3600,313000,8694,1929,4/4,ei,huono,oma,180,384271,6671354,1735293,13872,0.007994039047008199
450,kt,4200,340000,8095,1913,3/4,ei,hyvä,oma,180,384271,6671354,1735293,13872,0.007994039047008199
451,kt,4500,335000,7444,1926,2/5,on,tyyd.,oma,180,384271,6671354,1735293,13872,0.007994039047008199
452,kt,3650,300000,8219,1929,3/5,on,hyvä,oma,180,384271,6671354,1735293,13872,0.007994039047008199
